date,FCFF,FCF,EBIT,CapEx,Depreciation And Amortization,Delta WC,Tax Provision,Revenue,EBITDA,Net Income,Total Debt,Total Equity,Cash,Operating Cash Flow,Dividends,Ordinary Shares Number,Net Debt,Current Assets,Current Liabilities,Pretax Income,Total Assets,Interest Expense,WorkingCapital,ttm,effective_tax_rate,ReinvestmentRate,capital_invested,ROCE,operating_margin,sales_to_capital,FCFE,ticker,share_price,company_name,company_sector,company_industry,EPS,EPS Growth Rate,PE Ratio,PEG Ratio,book_value,book_value_per_share,PB Ratio,graham_number,p_to_graham,dividends_per_share,dividend_yield,dividend_payout_ratio,debt_to_equity,current_ratio,interest_coverage,fcf_per_share,fcf_yield,market_cap,revenue_growth_pct,ebit_growth_pct,net_income_growth_pct,fcf_growth_pct,roce_trend_pct,cagr_revenue,cagr_ebit,cagr_net_income,cagr_fcf,cagr_eps
2025-08-03,-282778457.7723379,1851000000.0,981000000.0,1264000000.0,0.0,-292000000.0,243000000.0,18082000000.0,981000000.0,572000000.0,3332000000.0,3365000000.0,3375000000.0,3115000000.0,,1007603731.0,-43000000.0,16443000000.0,16198000000.0,817000000.0,25277000000.0,,,1,0.2974296205630355,1.3170731707317074,3322000000.0,0.20747186701615355,0.054252848136268114,5.44310656231186,-282778457.7723379,VWS.CO,117.44999694824219,Vestas Wind Systems A/S,Energy,Renewable Energy,0.5676834874681503,14.4198056079466,206.89345302620183,14.347866999828698,21945000000.0,21.77939533651846,5.392711557575185,16.678895938898453,7.041832827455071,,,,0.1518341307814992,1.015125324114088,,1.8370317050761298,0.01564096852114583,118343055130.98744,4.550448106389138,9.121245828698555,14.62925851703407,57.2642310960068,-0.27189603516645233,0.03781748266718821,0.373061472887561,0.4373840044215318,0.9817838876454457,0.4365060116392283
2025-08-03,-7772378403.509598,-1226306000.0,-1154672000.0,18375000.0,25188000.0,6629022000.0,-4641000.0,55694000.0,-1129484000.0,-1185524000.0,394640000.0,8308484000.0,776151000.0,-1207931000.0,,70693408.0,-381511000.0,8958084000.0,356851000.0,-1190165000.0,9122227000.0,35493000.0,,1,0.0038994593186658993,-5.80209142188341,7926973000.0,-0.1450956630620033,-20.732430782490034,0.00702588491218527,-7772378403.509598,ZEAL.CO,327.5,Zealand Pharma A/S,Health Care,Pharmaceuticals,-16.769937021567838,9.823090932981504,-19.528994031331294,-1.9880701669737932,8727587000.0,123.45687167889827,2.652748247596959,,,,,,0.045217538364269526,25.103149493766306,-32.53238666779365,-17.346822492982657,-0.05296739692513788,23152091120.0,-11.161091703753334,10.031846830277935,9.889991731768188,29.910250814649707,18.42025214170495,-0.15365263461493994,,,,
2025-08-03,-33525693102.400486,-32598000000.0,7360000000.0,47980000000.0,10357000000.0,1033000000.0,997000000.0,61677000000.0,17717000000.0,1829000000.0,91775000000.0,96677000000.0,7831000000.0,15382000000.0,,420234763.0,75345000000.0,65195000000.0,52641000000.0,3291000000.0,287287000000.0,4069000000.0,,1,0.3029474323913704,9.33050447901933,180621000000.0,0.028403712179644193,0.11933135528641146,0.34147192186955005,-33525693102.400486,ORSTED.CO,308.20001220703125,Ørsted A/S,Utilities,Electric Utilities,4.352329128944527,-987.8640776699027,70.81266215769213,-0.07168259658223382,195512000000.0,465.2447089437958,0.6624471085479096,213.4483713302271,1.4439089428806808,,,,0.4694085273538197,1.2384833114872438,1.8087982305234702,-77.57092670603265,-0.251690212957957,129516359086.41888,4.834021722502668,11.295932254649932,-987.8640776699029,34.1591900567948,11603.311875916761,-0.02814821455663774,-0.16496951977709695,-0.3608821062135805,,-0.3609061591987641
2025-08-03,1875479264.2720804,3727000000.0,5875000000.0,898000000.0,808000000.0,2361000000.0,1519000000.0,33576000000.0,6683000000.0,4187000000.0,9690000000.0,14600000000.0,3266000000.0,4625000000.0,,1825948058.0,5547000000.0,21636000000.0,15737000000.0,5763000000.0,42799000000.0,112000000.0,,1,0.2635779975707097,0.9336547291092746,21024000000.0,0.20578763623820778,0.17497617345723135,1.5970319634703196,1875479264.2720804,ABB.ST,624.5999755859375,ABB Ltd,Industrials,Industrial Machinery,2.293055370143503,7.117578077630804,272.38765522999523,38.26971088466987,33109000000.0,18.132498268469366,34.44643790051013,30.5863287580286,20.420887401270292,,,,0.29266966685795404,1.3748490817817882,52.455357142857146,2.041131446029337,0.0032679018985144062,1140487112447.99,2.210045662100457,10.183795948987239,6.40406607369759,-2.6892950391644854,-5.221167048722897,0.037800440207432784,-0.0025370183233469623,-0.020355775639818496,0.1038788636040644,-0.0030610932630067422
2025-08-03,,2351000000.0,2859000000.0,,0.0,415000000.0,592000000.0,22197000000.0,2859000000.0,1956000000.0,6045000000.0,7750000000.0,1023000000.0,2584000000.0,755000000.0,269886892.0,5022000000.0,8461000000.0,5260000000.0,2599000000.0,19000000000.0,,,1,0.2277799153520585,,12772000000.0,0.1728607283125951,0.12880118934991214,1.7379423739430002,,ADDT-B.ST,322.0,Addtech AB B,Industrials,Industrial Machinery,7.247480548258713,3.373156317800863,44.42923273210634,13.171412334982472,12955000000.0,48.00159023654991,6.708111094094944,88.47337627393802,3.639512964928557,2.7974682075333988,0.008687789464389438,0.38599182004089977,0.466615206483983,1.608555133079848,,8.711056630345723,0.027052970901694794,86903579224.0,1.8397871169021807,2.6202440775305202,3.3826638477801207,-5.048465266558965,-2.825040079959429,0.12136568217332977,0.17813501468765702,0.1616923843196154,0.23981642939255754,0.16134553372434857
2025-08-03,5503342814.510864,7992000000.0,11207000000.0,3087000000.0,2296000000.0,2142000000.0,2651000000.0,67802000000.0,13503000000.0,8026000000.0,16810000000.0,40673000000.0,9342000000.0,11079000000.0,,413326315.0,4941000000.0,45229000000.0,33906000000.0,10723000000.0,90962000000.0,484000000.0,,1,0.24722558985358575,0.8794997662459093,48141000000.0,0.17524236751440278,0.16529010943629982,1.4084044785110406,5503342814.510864,ALFA.ST,418.1000061035156,Alfa Laval AB,Industrials,Automobiles,19.41807165120856,8.591530239480427,21.531489512116078,2.5061297477803204,74152000000.0,179.4030462347891,2.330506727050432,279.96852883891233,1.4933821591929037,,,,0.22669651526594023,1.3339526927387484,23.15495867768595,19.335812189940047,0.04624685938213733,172811734824.24362,1.268053709318484,6.845266469634859,8.591530239480448,-9.41856511390683,8.994134759673699,0.1346204382589813,0.1521927462094803,0.13958273950389888,0.18632309181661033,0.14100618119321529
2025-08-03,19525499082.56881,17737000000.0,23336000000.0,2816000000.0,5935000000.0,860000000.0,5103000000.0,152949000000.0,29271000000.0,14533000000.0,73150000000.0,99434000000.0,2086000000.0,20553000000.0,,,64783000000.0,53553000000.0,48541000000.0,19620000000.0,214384000000.0,,,1,0.26009174311926603,0.5271211539516262,170498000000.0,0.10127097726993167,0.1525737337282362,0.8970721064176705,19525499082.56881,ASSA-B.ST,318.70001220703125,Assa Abloy AB B,Industrials,Building Products,,0.0,,,141234000000.0,,,,,,,,0.5179347749125565,1.1032529202117798,,,,,1.855995524833176,-4.20361247947455,-7.072063431165676,-5.799564501566734,-2.0950194517022735,0.12641327293040527,0.13254879772807238,0.07456377024570804,0.13351831471408815,0.12787462826050588
2025-08-03,6186383118.826698,8184000000.0,11634000000.0,5205000000.0,5204000000.0,3449000000.0,1721000000.0,56501000000.0,16838000000.0,8295000000.0,32839000000.0,44810000000.0,7058000000.0,13389000000.0,4936000000.0,1550228326.0,24148000000.0,28939000000.0,33536000000.0,10023000000.0,112422000000.0,1611000000.0,,1,0.1717050783198643,1.3979622717643498,70591000000.0,0.1365100808718774,0.20590786003787542,0.8003994843535295,6186383118.826698,AZN.ST,1426.5,AstraZeneca PLC,Health Care,Pharmaceuticals,5.350824688775555,17.900983684929628,266.59441917287523,14.892724548836616,79583000000.0,51.33630876513864,27.787350401957706,78.61654239630452,18.14503610205903,3.18404709629851,0.002232069468137757,0.5950572634116938,0.4126383775429426,0.8629234255725191,7.221601489757914,5.2792223330848875,0.003700821824805389,2211400707039.0,4.490226175725409,12.156560300780871,17.910447761194035,12.494845360824748,6.39400560051262,0.10852831982462563,0.8418085129250468,1.9335911847135847,0.214389072392543,1.933199548004246
2025-08-03,23125718911.270187,29680000000.0,37005000000.0,6697000000.0,9076000000.0,8101000000.0,7945000000.0,173033000000.0,46081000000.0,28088000000.0,35082000000.0,100703000000.0,20479000000.0,36377000000.0,14127000000.0,4868336133.0,14603000000.0,91317000000.0,59022000000.0,36042000000.0,198906000000.0,,,1,0.22043726763220686,0.8215416379903647,115306000000.0,0.25018402261174777,0.21386093982072785,1.5006417705930306,23125718911.270187,ATCO-A.ST,145.10000610351562,Atlas Copco AB A,Industrials,Electrical Components & Equipment,5.769527664617401,-5.643871758708885,25.149373490895247,-4.456049776837687,163824000000.0,33.65092210653237,4.311917683686551,66.09367092055248,2.195369149308294,2.9018127783412857,0.01999870886477501,0.5029549985759043,0.2141444476999707,1.5471688522923654,,6.09653877406168,0.04201611659280259,706395602612.2656,-2.1146002455153856,-4.424298775763214,-5.687999462762738,-3.8330687230664573,6.164522420551077,0.1176031063222529,0.11663629352690985,0.1156571500301602,0.10659338048607858,0.1159105979685684
2025-08-03,1187123311.9763432,3952000000.0,11462000000.0,14867000000.0,7651000000.0,684000000.0,2102000000.0,91384000000.0,19113000000.0,8038000000.0,27382000000.0,70616000000.0,7603000000.0,18819000000.0,,284085454.0,19779000000.0,37512000000.0,25868000000.0,10145000000.0,136206000000.0,1317000000.0,,1,0.20719566288812222,2.478846153846154,90395000000.0,0.10052683568755288,0.12542677055064344,1.0109408706233751,1187123311.9763432,BOL.ST,298.29998779296875,BillerudKorsnäs AB,Materials,Forestry Products,28.294303304948517,-22.79309318654127,10.542757832839014,-0.4625417773075327,108824000000.0,383.0678356379345,0.778713220065059,493.83129141233286,0.604052422315819,,,,0.2516172903036095,1.4501314365238904,8.703113135914958,13.911307123806488,0.046635292299983096,84742687460.35999,2.440391449101531,-16.929989853601967,-19.79644781480743,47.95956570572819,-32.06197546842521,0.0741861525908527,0.011420679835132175,-0.019619401003479142,-0.13791155423027113,-0.028872560447392948
2025-08-03,7940755034.129692,9064000000.0,12609000000.0,2091000000.0,3183000000.0,2835000000.0,2719000000.0,63616000000.0,15792000000.0,8979000000.0,21346000000.0,38596000000.0,7659000000.0,11155000000.0,,1208866260.0,13687000000.0,44346000000.0,21698000000.0,11720000000.0,79352000000.0,,,1,0.2319965870307167,0.8199191102123357,52283000000.0,0.18521804475890238,0.1982048541247485,1.2167626188244745,7940755034.129692,EPI-A.ST,196.14999389648438,Epiroc AB A,Industrials,Industrial Machinery,7.427620653421165,2.7987971184927796,26.408186827115035,9.435548812247058,58006000000.0,47.98380260856978,4.087837629222252,89.54955820055557,2.1904071649039967,,,,0.367996414164052,2.043782837127846,,7.4979344696079115,0.038225514672026194,237119109520.6659,0.018866737941003464,1.923854175086892,2.840453556293676,5.346350534635058,12.59896358115169,0.125497368823567,0.08495022220950976,0.062029497726905136,0.07924390899151912,0.06145722204525095
2025-08-03,-1535289655.1724138,447000000.0,1116000000.0,17000000.0,436000000.0,2917600000.0,123000000.0,2653000000.0,1552000000.0,776000000.0,2222000000.0,8096000000.0,1024000000.0,464000000.0,373000000.0,1180449205.0,996000000.0,5954000000.0,869000000.0,899000000.0,11481000000.0,,,1,0.13681868743047831,3.3943605236656595,9294000000.0,0.10364862759065915,0.42065586128910665,0.28545298041747363,-1535289655.1724138,EQT.ST,322.20001220703125,EQT AB,Financials,Private Equity,0.6573768669698922,0.0,490.12983023296437,inf,9259000000.0,7.843624241332773,41.07795099479213,10.771020630041045,29.913600880904028,0.3159814064172291,0.000980699548248911,0.4806701030927835,0.23998271951614644,6.851553509781358,,0.3786694066179663,0.0011752619251133062,380340748260.78033,0.0,0.0,0.0,0.0,0.0,0.1354711149149035,0.05942416121944061,-0.038882039899719056,-0.06966818856487389,-0.08110700902834178
2025-08-03,13706812435.315659,36834000000.0,28280000000.0,3584000000.0,-5681000000.0,-3156000000.0,7519000000.0,245864000000.0,28280000000.0,17309000000.0,43757000000.0,85699000000.0,33620000000.0,40418000000.0,,3333286661.0,3609000000.0,131478000000.0,120743000000.0,25122000000.0,270555000000.0,3158000000.0,,1,0.2992994188360799,-0.2530224940995135,95836000000.0,0.2067679414344887,0.11502293951127453,2.565466004424225,13706812435.315659,ERIC-B.ST,70.26000213623047,Telefonaktiebolaget LM Ericsson B,Information Technology,Communications Equipment,5.192772707645621,86429.04554338599,13.530344209516928,0.00015654857836796212,226798000000.0,68.04035268060613,1.032622544830768,89.1608487196862,0.7880140571241272,,,,0.1929338001216942,1.0889078455893924,8.955034832172261,11.050354723751736,0.15727802999956755,234196727922.52853,-0.8132967564950744,360.36138694448965,86445.0,-13.57781375378334,2105.00883620341,0.014273059300319524,-0.01841777884072493,-0.06547648922114713,0.01694258786399172,-0.06569694720956099
2025-08-03,13890800750.968994,7952000000.0,18385000000.0,7084000000.0,7135000000.0,-80000000.0,4154000000.0,143240000000.0,25520000000.0,12295000000.0,,81207000000.0,3927000000.0,15036000000.0,,689762261.0,,54268000000.0,37384000000.0,16512000000.0,167414000000.0,,,1,0.25157461240310075,0.9935352399690816,,,0.1283510192683608,,13890800750.968994,ESSITY-B.ST,240.89999389648438,Essity AB B,Consumer Staples,Household Products,17.824982164398236,-40.696222129108364,13.514739688078508,-0.33208831142122064,,,,,,,,,,1.4516370639845924,,11.528609855331009,0.047856414061533334,166163724464.92526,-1.5843788218157795,-1.3362670387463749,-41.138452700114904,-15.449229133439657,0.0,0.09002370589671993,0.13557651185056763,0.09283681477224892,-0.04212881792729539,0.09778601813336674
2025-08-03,1511087917.0437534,1138743000.0,1432372000.0,134347000.0,150834000.0,-258135000.0,191507000.0,2098437000.0,1583206000.0,1208701000.0,89884000.0,3728860000.0,494891000.0,1273090000.0,572494000.0,203367770.0,-405007000.0,1574460000.0,969294000.0,1400208000.0,4953773000.0,,,1,0.13677039411287467,0.021796085794989786,3323853000.0,0.3719977739821086,0.6825899467079546,0.6313266561427355,1511087917.0437534,EVO.ST,863.0,Evolution AB,Consumer Discretionary,Leisure Products,5.943424565259284,-1.3125155804988298,145.20248225988064,-110.62914941146491,4863889000.0,23.916715023231067,36.0835507368692,56.553618900659124,15.25985457298369,2.8150675006172317,0.003261955388895981,0.4736440194886907,0.01847986251330982,1.6243368884982265,,5.599427087192823,0.00648832802687465,175506385510.0,1.7135503384494655,-0.8940741468517865,-2.8387117518679394,-2.1942967866280805,-2.3974041104325883,0.1837287861225123,0.21825168250852167,0.18867420794144008,0.2065674741746757,0.20279546355137068
2025-08-03,,72365000000.0,,1489000000.0,,,7425000000.0,60093000000.0,,25864000000.0,1571305000000.0,188548000000.0,631766000000.0,73854000000.0,29700000000.0,1980028494.0,939539000000.0,,,33538000000.0,3660767000000.0,106104000000.0,,1,0.22139066133937624,,1128087000000.0,,,0.05326982759308457,,SHB-A.ST,118.6500015258789,Handelsbanken A,Financials,Banks,13.062438282264438,-5.78121015627846,9.083296622115052,-1.5711756494875884,2089462000000.0,1055.2686521085993,0.11243582502787021,556.9098552602401,0.21305064079075164,14.999784139470066,0.12642042938531647,1.1483142592019795,0.7520141548398583,,,36.54745384689398,0.30802741994843186,234930383834.38373,-3.564207080270887,,-5.78121015627846,68.67512004102372,,0.0822374834588504,,0.0727908021803576,0.1101226726813953,0.0727908021803576
2025-08-03,25709284828.316444,15865000000.0,16312000000.0,12053000000.0,22110000000.0,-3525000000.0,3392000000.0,233251000000.0,38422000000.0,9872000000.0,56414000000.0,36520000000.0,16262000000.0,27918000000.0,,1604491375.0,40152000000.0,72459000000.0,72739000000.0,13222000000.0,168293000000.0,,,1,0.2565421267584329,2.371362229102167,76672000000.0,0.15817097282340936,0.06993324787460718,3.0421927170283807,25709284828.316444,HM-B.ST,128.35000610351562,Hennes & Mauritz AB B,Consumer Discretionary,Textile Apparel & Luxury Goods,6.1527286178151,-15.050339901901733,20.860664280215577,-1.386059345914152,111879000000.0,69.72863908352265,1.8407071726980773,98.2495870033866,1.3063668766270895,,,,0.5042411891418407,0.9961506207124101,,9.887868671154434,0.07703831866731478,205936477774.28818,-0.5232900314741662,-10.353923939327325,-15.050339901901733,-21.878077604884773,22.634384956583943,0.040544398491715095,0.013534362526664179,-0.026906756928665287,-0.21203964424652244,-0.019326741085621046
2025-08-03,561930795.0438824,912800000.0,1317100000.0,634100000.0,619600000.0,503700000.0,209100000.0,5440500000.0,1936700000.0,941900000.0,4399400000.0,10043800000.0,575500000.0,1546900000.0,,2684377888.0,3627500000.0,2722200000.0,3460300000.0,1162200000.0,17072600000.0,154900000.0,,1,0.17991739803820342,1.5861010830324909,13867700000.0,0.07788824354751563,0.24209171951107436,0.3923145150241208,561930795.0438824,HEXA-B.ST,106.0,Hexagon AB B,Information Technology,Electronic Equipment & Instruments,0.35088204392182804,-7.963650576509684,302.0958234717061,-37.93433935471701,12673200000.0,4.721093873054582,22.452423707350945,6.105105160748236,17.362518287401414,,,,0.3471420004418774,0.7866947952489669,8.502905100064558,0.3400415433611261,0.00320793908831251,284544056128.0,0.7294810316416989,-8.12639508928571,-7.963650576509673,-4.508839836803014,-3.844201932500846,0.058058684244322034,0.07037550829390615,0.04114632881055735,0.0038994641740803804,0.042283784160024096
2025-08-03,,9247000000.0,,,,,49000000.0,13175000000.0,,13113000000.0,,165216000000.0,2595000000.0,,3563000000.0,431899108.0,,,,13162000000.0,172000000000.0,185000000.0,,1,0.0037228384743959887,,,,,,,INDU-C.ST,357.5,Industrivärden C,Financials,Investment Banking & Brokerage,30.36125742588938,3.62731152204836,11.774874636620149,3.246171321389794,,,,,,8.24961185147898,0.02307583734679435,0.27171509189354076,,,,21.410092840478846,0.05988837158175901,154403931110.0,3.4550451511582203,,3.62731152204836,11.544028950542828,,-0.16177093219904848,,-0.16202782279002148,0.0725362765970543,-0.16202782279002148
2025-08-03,,19678000000.0,,4601000000.0,,,1349000000.0,79862000000.0,,23366000000.0,110178000000.0,840301000000.0,37467000000.0,,15164000000.0,3062856046.0,72711000000.0,,,24641000000.0,985316000000.0,2045000000.0,,1,0.054746154782679274,,913012000000.0,,,0.08747092042601849,,INVE-B.ST,280.5,Investor AB B,Financials,Asset Management & Custody Banks,7.628827358868305,-79.38261021523121,36.76842938042455,-0.46317989898207906,875138000000.0,285.7261284424074,0.9817093085924733,221.45991596813076,1.266594899459663,4.9509346088281685,0.01765039076231076,0.6489771462809211,0.12589785839490458,,,6.424722450047526,0.022904536363805798,859131120903.0,-52.718919654962136,,-79.38379007923203,2.6928295585012085,,-0.25893208522036926,,-0.4342410503122883,0.17123343616643605,-0.43421326546386674
2025-08-03,5248392857.142857,3916000000.0,5084000000.0,498000000.0,1759000000.0,-160000000.0,1135000000.0,27281000000.0,6843000000.0,3416000000.0,11292000000.0,18053000000.0,1210000000.0,4414000000.0,,454216300.0,10082000000.0,10739000000.0,12347000000.0,4592000000.0,40039000000.0,,,1,0.24716898954703834,0.5310205115219043,28135000000.0,0.1360367107568103,0.18635680510245226,0.9696463479651679,5248392857.142857,LIFCO-B.ST,339.79998779296875,Lifco AB B,Industrials,Specialty Industrial Machinery,7.520646000594871,3.483792790063611,45.18228723517782,12.96928088376715,28747000000.0,63.289230263202796,5.369001746108026,103.48650960556593,3.2835196499340906,,,,0.39280620586495985,0.8697659350449501,,8.621443131829484,0.025372111364177868,154342693195.36743,4.376936909362206,2.293762575452707,3.483792790063611,-0.835654596100277,-0.8096484274366489,0.11771148703350875,0.12865519980618156,0.09340231802900578,0.10506287875000808,0.09340231802900578
2025-08-03,,1861000000.0,4316000000.0,,0.0,-857000000.0,547000000.0,40700000000.0,4316000000.0,2422000000.0,23600000000.0,29946000000.0,4256000000.0,4508000000.0,,2016066488.0,19344000000.0,21750000000.0,14469000000.0,2961000000.0,65983000000.0,,,1,0.18473488686254644,,49290000000.0,0.07138738543926251,0.10604422604422604,0.8257252992493407,,NIBE-B.ST,44.439998626708984,NIBE Industrier AB B,Industrials,Building Products,1.2013492681993334,106.47911338448424,36.991739041318745,0.34740840588844585,42383000000.0,21.0226201627136,2.1139134076887904,23.837973075168158,1.864252404622514,,,,0.5568270297053064,1.5032137673647108,,0.9230846358872664,0.02077148209749226,89593991958.074,0.4417462550282636,46.05752961082909,106.47911338448424,36.938925680647536,64.29882507799687,0.07188496186171278,-0.011151019044762012,-0.07581479068917041,-0.010084441516226006,-0.07581479068917041
2025-08-03,,4623000000.0,,686000000.0,,,1457000000.0,11843000000.0,,4850000000.0,200545000000.0,30367000000.0,44037000000.0,5309000000.0,3268000000.0,3456660271.0,156508000000.0,,,6307000000.0,636808000000.0,11750000000.0,,1,0.23101315998097352,,186875000000.0,,,0.06337391304347827,,NDA-SE.ST,141.25,Nordea Bank Abp,Financials,Banks,1.4030884205455665,-3.2639464531317053,100.6707759337629,-30.84326822738494,436263000000.0,126.20939455927227,1.1191718373521247,63.12183577478624,2.2377359318884342,0.9454212285243117,0.006693247635570348,0.6738144329896908,0.4596883072825337,,,1.337418096532403,0.009468446701114358,488253263278.75,-1.6280421961957003,,-4.131251235422018,1236.1271676300578,,0.05233708257311198,,0.060736215332966914,-0.27970050761268495,0.09551452174868791
2025-08-03,3999749313.8151875,5063000000.0,7116000000.0,5980000000.0,0.0,-4308000000.0,1331000000.0,69974000000.0,7116000000.0,5198000000.0,9893000000.0,39950000000.0,2154000000.0,11043000000.0,,536051253.0,5046000000.0,68889000000.0,53158000000.0,6558000000.0,105891000000.0,558000000.0,,1,0.20295821896919794,0.28902333621434745,47689000000.0,0.11893202444620746,0.1016949152542373,1.4672985384470214,3999749313.8151875,SAAB-B.ST,526.2000122070312,Saab AB B,Industrials,Aerospace & Defense,9.696833970463642,24.719225514142295,54.26513579688234,2.1952603557840566,95998000000.0,179.08362206551917,2.938292213089798,197.66700122926048,2.662052891654524,,,,0.10305423029646452,1.2959291169720455,12.75268817204301,9.44499238023421,0.01794943398161328,282070175872.1944,9.761415507207726,21.68262653898769,24.622392711579955,167.45905969360803,10.764878242528496,0.15621910447301057,0.25494978295447424,0.2817254214350462,0.12215345825774171,0.2665416388703705
2025-08-03,15031698016.397778,15995000000.0,21072000000.0,4511000000.0,7631000000.0,4237000000.0,4417000000.0,121458000000.0,28703000000.0,14486000000.0,50490000000.0,87715000000.0,3449000000.0,20506000000.0,,1254385923.0,47041000000.0,71089000000.0,43765000000.0,18905000000.0,173491000000.0,2167000000.0,,1,0.2336418936789209,0.9834283998799159,134756000000.0,0.11983657882690033,0.1734920713333004,0.9013179376057466,15031698016.397778,SAND.ST,233.3000030517578,Sandvik AB,Industrials,Industrial Machinery,11.54828010613764,18.320673037654167,20.202142735329424,1.1026965381571028,123001000000.0,98.0567445350708,2.379234637636946,159.62049343429254,1.4615917920827335,,,,0.4104844676059544,1.624334513880955,9.724042455006922,12.751259167311304,0.05465606086804219,292648239663.98206,-1.155617767216266,10.835261939827468,18.320673037654167,1.452492705822661,14.583592706384096,0.09109188543439517,0.045194727246605115,0.00043191703443246077,0.13616017758565513,0.00043191703443246077
2025-08-03,3908700526.87039,1209000000.0,5193000000.0,2830000000.0,2131000000.0,-473000000.0,967000000.0,20924000000.0,7324000000.0,3778000000.0,544000000.0,103587000000.0,74000000.0,4039000000.0,,702342489.0,470000000.0,10901000000.0,8861000000.0,4745000000.0,149474000000.0,,,1,0.20379346680716542,1.0619971604354,104057000000.0,0.03973495802176105,0.2481839036513095,0.20108209923407364,3908700526.87039,SCA-B.ST,122.55000305175781,SCA AB B,Materials,Paper Products,5.379142027102962,3.8197306952459487,22.78244419542858,5.964411109867954,148930000000.0,212.04754422881,0.5779364410819121,160.20069219690106,0.7649779871183879,,,,0.00365272275565702,1.2302223225369597,,1.7213824009442777,0.014046367670976462,86072074170.32918,3.4203242388295862,2.405837112995468,3.8197306952459487,-8.060836501901136,13.348335495103392,0.026820984672505377,-0.09177178360650884,-0.10700176543061968,0.08793732370197294,-0.10700176543061957
2025-08-03,,-130473000000.0,,,,,9217000000.0,79996000000.0,,33023000000.0,944420000000.0,216574000000.0,526707000000.0,-129284000000.0,,1989410027.0,417713000000.0,,,42240000000.0,4110475000000.0,90643000000.0,,1,0.21820549242424242,,634287000000.0,,,0.1261195641720546,,SEB-A.ST,168.89999389648438,SEB A,Financials,Banks,16.59939356483398,-6.488581173997632,10.175070145592613,-1.568150243133003,3166055000000.0,1591.454228656102,0.10612934437901578,770.9646161415862,0.21907619410832493,,,,0.2982955128701175,,,-65.58376515109421,-0.3882993932568717,336011341417.9048,-1.97769881142017,,-7.924160044611739,266.27084386053565,,0.09518289977710359,,0.06757263191579876,,0.08930261396015982
2025-08-03,,12706000000.0,8638000000.0,,0.0,3534000000.0,1961000000.0,184660000000.0,8638000000.0,6174000000.0,6788000000.0,59010000000.0,11585000000.0,15383000000.0,3244000000.0,411879653.0,-4797000000.0,127769000000.0,83718000000.0,8174000000.0,161733000000.0,464000000.0,,1,0.23990702226572058,,54213000000.0,0.12110901705621725,0.0467778620166793,3.4061940862892666,,SKA-B.ST,224.89999389648438,SKF AB B,Industrials,Industrial Machinery,14.989815483796185,11.10651676773724,15.003519832488841,1.3508753595971519,154945000000.0,376.18998382520243,0.5978362092728782,356.19926305204683,0.631388150467966,7.876087047203567,0.03502039689173458,0.5254292193067703,0.043809093549323955,1.5261831386320743,18.61637931034483,30.848816899435427,0.1371668196382181,92631731445.7861,4.634493231565995,10.43211454870876,11.203170028818455,97.42075823492853,30.13902249268041,0.06439890792905256,0.008573817760004543,-0.026138184907640194,0.23240578952576096,-0.025920770681755245
2025-08-03,7225629134.777533,6034000000.0,8881000000.0,4619000000.0,4574000000.0,-643000000.0,1956000000.0,95549000000.0,13455000000.0,5369000000.0,,55386000000.0,,10653000000.0,,455351068.0,,58731000000.0,29868000000.0,7709000000.0,111379000000.0,,,1,0.2537294071864055,1.2346570397111913,,,0.09294707427602591,,7225629134.777533,SKF-B.ST,222.60000610351562,SKF AB B,Industrials,Industrial Machinery,11.79090239884976,-17.06827309236948,18.87896265897604,-1.1060851063729489,,,,,,,,,,1.9663519485737244,,13.251314038863745,0.059529711031101634,101361150516.04236,-3.2140758898725696,-12.743171546472787,-17.06827309236948,5.841080512190833,0.0,0.03982081050281194,-0.04138879946885721,-0.07491306786603691,0.4518654951246124,-0.07491306786603691
2025-08-03,,36126000000.0,,456000000.0,,,9066000000.0,71293000000.0,,33928000000.0,943364000000.0,208702000000.0,325020000000.0,36582000000.0,24392000000.0,1124225510.0,618344000000.0,,,42991000000.0,3132442000000.0,59341000000.0,,1,0.21088134725872856,,827046000000.0,,,0.08620197667360703,,SWED-A.ST,257.20001220703125,Swedbank AB A,Financials,Banks,30.178998517832955,-2.6040359262200052,8.5224833440066,-3.2727979127299367,2189078000000.0,1947.1876243050203,0.1320879451967705,1149.8668964825831,0.2236780735177265,21.6967145675248,0.08435736212197452,0.7189342136288611,0.4309412455837572,,,32.134122272318834,0.12493826106995948,289150814895.45593,-2.780505100092734,,-2.698672172990335,-55.07275214525556,,0.11152920584349046,,0.12915548978199154,-0.07410692584485279,0.12845409780302508
